wgi_glacier_id,lat,lon,glacier_name,max_elev
IT4L01451031,45.494,7.336,COLLE DEI BECCHI,2950
IT4L01506027,45.922,7.674,GRAN SOMETTA,3075
IT4L01515014,45.542,7.057,S.MARTINO N,3100
IT4L01515014,45.542,7.057,S.MARTINO N,3230
IT4L01515015,45.538,7.055,S.MARTINO S,3250
IT4L01515015,45.538,7.055,S.MARTINO S,3200
IT4L01516002,45.672,7.025,PARAMONT,3260
IT4L01516016,45.66,6.94,CHARVE E,2850
IT4L01522029,45.921,7.573,CHATEAU D.DAMES,3200
IT4L01522029,45.921,7.573,CHATEAU D.DAMES,3390
IT4L01522036,45.875,7.525,REDESSAU,3200
MX2I40001007,19.176,-98.637,El Cuello,5010
NO4A000A2013,61.605,7.828,LIABREEN /FORTUN,1750
NO4A000A2021,61.465,7.886,STYGGEDL /FORTUN,2220
NO4A000A5021,61.567,7.081,AV JOSDB /VEITES,1680
NO4A000AB016,61.408,8.528,SVARTDAL /  SJOA,2150
NO4A000AD007,61.597,8.503,VEOBREEN / BOVRA,2150
NO4A000AE001,61.75,8.108,HEIMSTE /OTTA O,2100
NO4A000AE044,62.069,7.644,/OTTA O,1830
NO4A000AE054,62.097,8.05,AV STORB /OTTA,1940
NO4A000AG010,60.619,7.745,HELLEV E /HALLNG,1800
NO4A000AH010,60.081,7.036,/ SKIEN,1560
NO4A000AI003,60,7.095,/SULDAL,1560
NO4A000AJ012,60.125,6.475,AV FOLGF /OYRESD,1400
NO4A000AV004,61.022,6.783,FRESVIKB / NAROY,1660
NO4A000AW001,60.921,7.03,SYRDALBR /UNDRDL,1700
NO4A000AW002,60.929,7.042,SYRDALBR /UNDRDL,1750
NO4A000BJ001,61.749,5.45,/SVELGN,1300
NO4A000BL001,61.753,5.742,/ASKARA,1150
NO4A000BM004,61.756,5.808,/ YKSNE,1400
NO4A000BT034,61.828,6.894,/  LOEN,1500
NO4A000BU002,61.992,7.113,/ STRYN,1700
NO4A000BU004,61.974,7.172,/ STRYN,1400
NO4A000BU019,61.926,7.317,/ STRYN,1820
NO4A000BW025,62.325,6.333,/HJORUN,1000
NO4A000C4001,66.747,14.011,AV SVI W /HOLDFD,1250
NO4A000C7005,66.708,14.364,/FYKANA,1500
NO4A000CN004,62.662,8.9,/ DRIVA,1700
NO4A000CN011,62.621,8.767,/ DRIVA,1540
NO4A000CT006,65.308,13.797,/VEFSNA,1260
NO4A000CT011,65.375,13.817,/VEFSNA,1440
NO4A000CX018,66.622,13.953,AV SVI W /LANGVA,1580
NO4A000CX027,66.603,14.08,AV SVI E /LANGVA,1550
NO4A000CX028,66.6,14.056,AV SVI E /LANGVA,1540
NO4A000CX060,66.746,14.686,/LANGVA,1290
NO4A000CY013,66.472,14.633,/RANELV,1140
NO4A000CY022,66.547,14.5,/RANELV,1160
NO4A000CY031,66.551,14.778,/RANELV,1320
NO4A000CY038,66.729,15.205,/RANELV,1360
NO4A000D1002,68.525,15.639,/HINNOY,810
NO4A000D6002,68.654,17.983,/LAVANG,1140
NO4A000DE015,66.754,14.469,/BEIARE,1500
NO4A000DE049,66.985,14.517,/BEIARE,1110
NO4A000DH004,67.276,15.978,AV BLAMA /SULITJ,1500
NO4A000DH011,67.211,16.075,AV BLAMA /SULITJ,1270
NO4A000DH020,67.125,16.297,/SULITJ,1500
NO4A000DJ008,67.404,15.95,/ LAKSA,1170
NO4A000DN003,67.783,15.692,/HOPVSE,1150
NO4A000DY012,68.258,17.499,/LAKSEV,1320
NO4A000EB031,68.808,18.925,/MALSEV,1290
NO4A000EB063,68.618,18.478,/MALSEV,1380
NO4A000EC002,69.46,19.378,/BALSFD,920
NO4A000ED001,69.64,18.295,/KVALOY,720
NO4A000ED007,69.725,18.45,/KVALOY,960
NO4A000EG089,69.52,19.395,/ULLSFJ,1200
NO4A000EG101,69.695,19.608,/ULLSFJ,870
NO4A000EH002,69.704,20.6,/LYNGEN,980
NO4A000EH010,69.57,20.775,AV NOAMJ /LYNGEN,1160
NO4A000EH039,69.137,19.955,/SIGNAL,1280
NO4A000EH099,69.833,20.311,/LYNGEN,790
NO4A000EO011,69.968,21.442,/KV_NAN,780
NO4A000EQ001,70.096,21.722,/BJORNV,1110
NO4A000ET008,70.128,21.767,AV LANGF /LANGFD,1020
NO4A000EW012,70.422,23.314,AV SEIJK /SEILAN,900
NO4W01110000,78.667,18.667,NEGRIBREEN,1200
NO4W01110002,78.733,20.667,HANSKYBREEN,580
NO4W01140005,77.867,17.833,NORDSYSSELBREEN,700
NO4W01150000,77.6,17.483,STRONGBREEN,750
NO4W01240009,76.9,16.583,MENDELEJEVBREEN,500
NO4W01420014,78.083,16.317,FOXBREEN,900
NO4W01550000,78.967,13.183,KRONEBREEN,1400
NO4W01620002,79.683,12.567,EVABREEN,650
NO4W01640000,79.15,13.717,VONBREEN,1250
NO4W01680020,78.9,16.717,ESKOLABREEN,1200
NO4W01720012,79.533,18.217,FROYABREEN,650
NP5O191EA166,27.882,86.899,Ombigaichain,6200
NZ6B685E0037,-42.956,171.304,HALL,1830
NZ6B711M0022,-43.505,170.43,CLASSEN,2560
NZ6B711M0047,-43.472,170.575,SEPARATION,2560
NZ6B752C0078,-44.474,168.554,GIEKIE,2285
NZ6B752D0006,-44.609,168.419,BIRLEY,2485
NZ6B86400006,-44.18,168.976,AXIUS,2285
NZ6B868B0085,-43.856,169.825,WARD,1935
NZ6B87500011,-43.824,169.687,OTOKO,2135
NZ6B893B0006,-43.42,170.507,MAWSON,2255
NZ6B89700009,-43.173,170.823,DAMSTADT,1830
NZ6B906B0026,-43.202,170.954,BARRON,2134
PE1D22311002,-14.573,-69.224,Locopauchenta,5100
PE1D22312026,-14.232,-69.767,Lahuana,5200
PE1D22314054,-13.768,-70.818,Ananta,5394
PE1D22314125,-13.732,-71.04,Ananta,5775
PE1D35121035,-13.527,-71.188,Pacopampa,5315
PE1D35138024,-13.767,-71.056,Sallapata,5400
PE1D35138074,-13.947,-70.845,Pucca Orcco,5600
PE1D35139004,-14.353,-71.027,Kulini,5433
PE1D35143012,-13.293,-72.399,Ranrapata,5225
PE1D35143029,-13.343,-72.445,Ritipata,5087
PE1D3520AB11,-12.865,-75.17,PINCULLO,5096
PE1D3520AC02,-12.796,-75.236,CITAC 1,5270
PE1D3520BB22,-11.909,-76.03,PACHANCOTO,5425
PE1D35325008,-14.596,-72.468,Atashira,5346
PE1D3610BC15,-10.658,-76.657,SHASHIMA 2,5000
PE1P00213205,-14.98,-72.365,Yanayana,5321
PE1P00214213,-15.328,-72.199,Huayta,5375
PE1P00307HB5,-10.86,-76.583,JAHUI 3,5275
PE1P0031AE04,-12.153,-75.945,JATUNPAUCA 4,5000
PE1P0031AE14,-12.231,-75.934,PADRECCACA,5362
PE1P0031AH09,-12.42,-75.656,PATRIARCA,5175
PE1P0036CBC6,-11.329,-76.457,CURMAN,5075
PE1P00401B37,-10.47,-76.855,MILLPO 1,5350
PE1P005CADC4,-8.424,-77.841,RUTU,4975
PE1P005CAEC1,-8.66,-77.77,COLLPA JANKA,5325
PE1P005CCJF6,-8.844,-77.653,TAYAPAMPA,5637
PE1P005YTCB5,-9.586,-77.3,YANASHALLASA,5700
SE4B000E3014,67.686,18.414,/VIETAS,1520
SE4B000E4009,67.3,17.281,SARVESGL /VIRIHA,1570
SE4B000E6008,67.692,17.069,/SUORVA,1320
SE4B000E8017,67.303,17.889,E SABBEG /KABTAJ,1580
SE4B000EY018,68.353,18.353,/O ABIS,1490
SE4B000EY019,68.361,18.328,KARSAJOK /O ABIS,1460
SE4B000EY021,68.378,18.319,VASSITJA /PAHTAJ,1570
SE4B000EZ001,68.08,18.692,MARMAGLA /RAUTAS,1740
SE4B000FA041,67.43,17.444,A RUOTES /LITNOK,1680
SE4B000FB003,67.23,17.347,W TJAKKA /NIATSO,1600
SE4B000FC001,67.161,17.511,/SLIHTA,1480
SU4C01001001,67.93,33.83,1,1100
SU4G08005051,43.17,42.62,511C,3560
SU4G08005091,43.27,42.83,491B,3970
SU4G08005093,43.28,42.83,488A,3720
SU4G08005107,43.3,42.98,481B,3940
SU4G08006005,43.23,42.92,DJAILYK,4050
SU4G08007064,43.07,43.23,ULLUAUZNA,4760
SU4G08007103,42.97,43.22,408I,3340
SU4G08007136,43.02,43.37,426,4340
SU4G08008007,42.95,43.58,378D,3700
SU4G08010014,42.7,44.23,2653A,3640
SU4G08011091,42.57,44.33,91,3270
SU4G08011112,42.73,44.77,112,3930
SU4G08011123,42.65,44.77,123,3460
SU4G08012004,42.72,45.02,157A,3640
SU4G08012043,42.48,45.73,119B,3880
SU4G09301027,42.48,45.3,KVAKHIDIS-KINVAR,3680
SU4G09301128,41.88,47.15,128,3680
SU4G09302140,41.87,46.93,406A,3680
SU4G09401154,41.22,47.87,5,4470
SU4G09401158,41.18,47.92,3A,4080
SU4H08001015,43.82,40.27,975B,2840
SU4H08002063,43.4,41.05,915D,2760
SU4H08002080,43.4,41.23,900,3510
SU4H08002084,43.45,41.23,887,3040
SU4H08002105,43.35,41.33,868,3240
SU4H08002112,43.35,41.42,SEVERNYJ AKSAUTS,3360
SU4H08003148,43.25,41.65,791,3680
SU4H08003169,43.22,41.8,770C,3100
SU4H08003192,43.37,41.98,729,3300
SU4H08004202,43.3,41.88,718,3340
SU4H08004252,43.28,42.12,645,3340
SU4H08004278,43.28,42.22,619,3620
SU4H08004281,43.27,42.23,615C,3540
SU4H08004313,43.32,42.4,ULLUKAM,4870
SU4X03001221,80.05,49.5,8,356
SU4X03001429,80.78,55,39,468
SU4X03001642,80.98,58.43,16,474
SU4X03001708,81.25,55.92,VOSTOK5,481
SU4X03001825,80.57,58.62,2,20
SU4X03001979,81.35,58.93,VOSTOK2,284
SU4Y03002005,76.57,66.78,5,650
SU4Y03002019,76.88,67.02,19,270
SU4Y03002048,75.45,61.23,NIIGA,680
SU4Y03002098,76.27,66.5,98,350
SU4Y03002192,76.35,64.62,192,660
SU4Y03002281,74.48,56.83,281,980
SU4Y03002290,74.63,57.05,290,820
SU4Y03002325,73.57,56.33,325,1000
SU4Y03002350,73.37,55.53,350,400
SU4Y03002393,73.53,54.53,393,820
SU4Y03002427,73.6,53.9,427,720
SU4Y03002473,73.8,56.12,473,720
SU4Y03002483,74.02,55.78,PINEGINA,420
SU4Y03002537,74.08,56.23,537,820
SU4Y03002636,73.02,54.92,636,800
SU4Y03002637,73.13,54.95,637,1050
SU5A13206020,44.95,79.48,20,4060
SU5A13206027,44.98,79.55,27,3850
SU5A13206093,45.07,79.92,93,4040
SU5A13206197,45.17,80.43,197,3600
SU5A13206213,45.15,80.5,213,3750
SU5A13206246,45.2,80.73,246,3900
SU5A13207010,45.18,80.75,10,3881
SU5A13207022,45.13,80.88,22,4098
SU5A13207058,45.33,81.08,58,3570
SU5A13207095,45.3,81.42,95,3760
SU5A15102009,49.13,86.78,9,3240
SU5A15103039,49.07,85.6,39,2960
SU5A15103040,49.07,85.62,40,2980
SU5A15103058,49.15,86.55,58,2950
SU5A15103062,49.15,86.6,62,3360
SU5A15103075,49.15,86.78,75,3160
SU5A15103080,49.15,86.92,80,3000
SU5A15103085,49.17,86.98,85,3290
SU5A15103093,49.15,87.13,93,3000
SU5A15103126,49.75,86.65,126,2740
SU5A15104003,50.27,84.28,3,2310
SU5A15104023,49.75,86.42,23,3350
SU5A15104084,49.95,85.93,84,2840
SU5A15104106,49.83,86.02,106,2950
SU5A15104108,49.82,86,108,2850
SU5A15104146,49.88,86.2,146,3400
SU5A15104186,49.78,86.45,186,3400
SU5A15105023,50.081,87.446,No 23,3120
SU5A15105024,50.056,87.445,No 24,3300
SU5A15105061,49.944,87.258,No 61,3460
SU5A15105137,50,87.737,No 137,3350
SU5A15105151,49.901,87.65,No 151,3330
SU5A15105255,49.17,87.718,No 255,3270
SU5A15105259,49.869,87.697,No 259,3320
SU5A15105322,49.772,87.067,No 322,3880
SU5A15105325,49.788,87.176,No 325,3210
SU5A15105358,49.778,86.955,No 358,3500
SU5A15105397,49.93,86.857,No 397,3250
SU5A15106021,49.74,88.127,No 21,3390
SU5A15106032,49.818,88.101,No 32,3580
SU5A15106036,49.749,88.003,No 36,3460
SU5A15106037,49.759,87.987,No 37,3420
SU5A15106044,49.844,88.028,No 44,3330
SU5A15106097,49.873,87.704,No 97,3500
SU5A15106113,50.059,87.729,Dzhelo,3780
SU5A15106137,50.143,87.664,No 137,3850
SU5A15106150,50.146,87.592,No 150,3450
SU5A15201006,54.458,88.241,Krestovyj,1530
SU5A15201031,54.069,88.951,Analog,1530
SU5A15201035,54.063,88.972,No 35,1440
SU5A15201043,53.94,89.045,No 43,1570
SU5A15201069,53.94,89.197,No 69,1510
SU5A15201085,54.392,88.365,Churakov,1410
SU5B16104011,50.98,89.62,11,2900
SU5B16104041,50.73,89.55,41,2950
SU5B16104042,50.67,89.6,42,3050
SU5B16104049,50.62,89.65,49,3200
SU5B16105004,52.55,98.72,4,2500
SU5C16102001,75.947,107.724,No 1,700
SU5C16102030,75.876,107.885,No 30,1000
SU5C16102064,75.849,107.578,No 64,1010
SU5C16106005,69.33,91.43,PERVENETS,920
SU5D17201003,56.85,117.4,11,2120
SU5D17301010,62.43,140.97,63,2640
SU5D17301038,62.1,141.28,141,2760
SU5D17502039,67.45,128.08,39,2200
SU5D17502059,68.42,128.62,59,2100
SU5E17701006,76.65,148.65,DELONGA,430
SU5E17702043,65.27,145.97,43,2700
SU5E17702052,65.23,145.83,52,2600
SU5E17702089,65.02,146.08,89,2360
SU5E17702109,65.43,142.02,109,2610
SU5E17702142,66,140.7,142,2470
SU5E17702152,65.97,140.42,152,2300
SU5E17702170,66.02,140.18,170,2410
SU5E17703069,62.7,140.85,21,2690
SU5E17703092,62.73,140.62,5,2940
SU5E19001010,71.07,178.7,No 10,280
SU5E19001078,71.12,-179.28,Skrytyj,800
SU5E19001099,71.03,-179.13,No 99,620
SU5F19003012,62.1,141.38,145,2590
SU5F19005004,63.014,176.441,N4,920
SU5F19005015,62.942,176.556,N15,800
SU5F19005024,62.954,176.621,N24,900
SU5F19005102,62.602,176.252,Urvaurgina,750
SU5F19005108,62.628,176.266,Dvojnik,920
SU5F19005A28,62.869,176.354,40s,850
SU5F19005A37,62.765,176.193,55s,630
SU5F19005A4D,62.559,176.286,77s,450
SU5F19005A51,62.559,176.252,81s,450
SU5F19005A5F,62.678,176.11,95s,700
SU5F20001004,62.17,170.97,4,1400
SU5F20001019,62.02,171.78,19,1580
SU5F20001030,62.1,171.45,30,1600
SU5F20001066,61.88,171.3,66,1500
SU5F20001086,61.82,171.45,86,1870
SU5F20001088,61.83,171.48,88,1730
SU5F20001097,61.83,171.83,97,1240
SU5F20001099,61.88,171.77,99,1220
SU5F20001176,61.72,172.63,176,900
SU5F20001238,61.67,171.67,238,1460
SU5F20001243,61.65,171.75,243,1300
SU5F20001251,61.62,171.9,251,1300
SU5F20001313,61.45,172.33,313,740
SU5F20001329,61.45,172.32,329,1000
SU5F20001361,61.53,172.03,SNEGOVOY,1650
SU5F20001467,61,171.8,467,690
SU5F20001480,60.95,171.6,480,1000
SU5F20001522,60.4,170.2,522,920
SU5F20001532,60.85,170.7,532,900
SU5F20001534,61,171.35,534,1050
SU5F20001546,61.05,171.6,546,1050
SU5F20001604,61.82,171.15,604,1700
SU5F20001620,62.03,170.73,620,1840
SU5F20002330,57.5,160.38,330,1490
SU5F20002392,58.57,160.98,392,1860
SU5F20002397,58.62,161.08,397,1440
SU5F20003129,56.6,159.63,129,1810
SU5F20003140,53.93,158.23,140,1560
SU5F20003166,56.1,160.67,166,3160
SU5F20004070,58.05,160.8,70,1770
SU5F20004075,57.93,160.72,75,1730
SU5F20004235,55,160.7,235,2010
SU5F20004259,53.28,158.83,259,2100
SU5T09101002,43.73,40.43,2,2750
SU5T09101005,40.5,40.55,2,2950
SU5T09104023,43.33,41.42,23,3420
SU5T09104118,43.2,42.08,SAKENI,3900
SU5T09104127,43.12,42.08,127A,3410
SU5T09104135,42.98,41.85,133,3000
SU5T09105165,43.2,42.25,154B,3350
SU5T09105215,43.13,42.45,210,3380
SU5T09105220,43.12,42.55,CHARINDA ZAP.,3500
SU5T09105234,43.17,42.53,DOLRA,3910
SU5T09105239,43.15,42.58,226B,3600
SU5T09105252,43.13,42.78,236,3450
SU5T09105264,43.15,42.93,241E,3550
SU5T09105326,42.78,42.27,LAKUMURASHDUDI,2880
SU5T09106390,42.78,43.68,355B,3650
SU5X13201026,42.92,76.62,26,3850
SU5X13201061,43.02,76.88,61,3980
SU5X13201071,43.03,76.95,71,3970
SU5X13201085,42.97,77.05,85,4310
SU5X13201117,43.1,77.13,117,4330
SU5X13201175,43.13,77.33,175,4630
SU5X13201181,43.17,77.37,181,4230
SU5X13201217,43.18,77.52,217,3940
SU5X13201235,43.13,77.62,235,4180
SU5X13201243,43.13,77.7,243,3960
SU5X13201249,43.12,77.75,249,3820
SU5X13202004,43.1,77.63,4,4210
SU5X13202010,43.1,77.58,10,4280
SU5X13202018,43.07,77.48,18,4500
SU5X13202033,43.1,77.43,33,4300
SU5X13202138,42.97,77.7,138,3960
SU5X13202159,42.93,77.82,159,4080
SU5X13202183,42.92,77.95,183,4000
SU5X13202188,42.88,77.93,188,3960
SU5X13203039,42.47,80,39,3850
SU5X13203040,42.48,80.02,40,3930
SU5X13204021,44.8,80.164,No 21,3820
SU5X13204040,44.766,80.033,No 40,3830
SU5X13204045,44.746,80.025,No 45,3922
SU5X13204075,44.629,80.271,No 75,3760
SU5X13204087,44.589,80.33,No 87,4359
SU5X13204090,44.548,80.329,Sartkipe,3860
SU5X13204097,44.539,80.292,No 97,3920
SU5X13204132,44.609,80.195,No 132,4000
SU5X13204135,44.589,80.154,No 135,3960
SU5X13204152,44.568,80.033,No 152,3640
SU5X13204154,44.558,80.049,No 154,3480
SU5X13204179,44.675,80.14,No 179,3650
SU5X13204184,44.694,80.166,No 184,3740
SU5X13204194,44.744,80.007,No 194,4010
SU5X13204202,44.707,79.973,Bumerang,3938
SU5X13204272,44.608,79.79,No 272,3640
SU5X13204292,44.701,79.682,No 292,3692
SU5X13204310,44.659,79.557,No 310,3720
SU5X13205077,44.766,79.807,No 77,3920
SU5X13205086,44.797,79.91,No 86,3830
SU5X13205178,44.889,79.443,No 178,3760
SU5X13205179,44.872,79.439,No 179,3720
SU5X13205221,44.962,79.078,No 221,3440
SU5X13205238,44.935,79.181,No 238,3540
SU5X14101003,41.72,70.27,3,3400
SU5X14101004,41.72,70.28,4,3400
SU5X14101012,41.8,70.41,12,3400
SU5X14102046,42.19,71.27,46,3900
SU5X14103053,42.03,72.18,53,3700
SU5X14103054,42,72.32,54,3740
SU5X14103059,42.02,72.25,59,3920
SU5X14103143,41.95,73.8,143,3780
SU5X14103148,42.01,73.74,148,3740
SU5X14103181,42.11,73.22,181,3630
SU5X14104003,41.61,75.4,3,3720
SU5X14104032,41.63,76.35,32,4200
SU5X14104042,41.84,76.7,42,4120
SU5X14104062,41.88,76.67,62,4300
SU5X14104147,41.94,77.27,147,4200
SU5X14104209,41.83,77.18,209,4100
SU5X14104222,41.83,77.28,222,4280
SU5X14104228,41.85,77.43,228,4160
SU5X14104253,41.79,77.53,253,4150
SU5X14104290,41.76,77.59,290,4440
SU5X14104375,41.68,77.26,375,4120
SU5X14104378,41.7,77.31,378,4200
SU5X14104410,41.56,77,410,4280
SU5X14104421,41.57,76.86,421,4050
SU5X14105017,41.38,76.44,17,4310
SU5X14105019,41.36,76.46,19,4200
SU5X14105118,41.38,77.3,118,4400
SU5X14105120,41.38,77.31,120,4360
SU5X14105140,41.29,77.38,140,4400
SU5X14105158,41.31,77.48,158,4320
SU5X14105187,41.33,77.68,187,4920
SU5X14105255,41.43,77.64,255,4520
SU5X14105340,41.71,78.11,340,4300
SU5X14105363,41.88,78.23,363,4560
SU5X14105364,41.89,78.22,364,4230
SU5X14105367,41.88,78.25,367,4560
SU5X14105412,41.9,77.72,412,4520
SU5X14105464,41.76,77.69,464,4530
SU5X14105494,41.64,77.49,494,4480
SU5X14105546,41.53,77.06,546,4080
SU5X14105552,41.55,76.97,552,4220
SU5X14106003,41.36,76.27,3,4160
SU5X14106026,41.38,76.68,26,4100
SU5X14106041,41.38,76.92,41,4300
SU5X14106063,41.35,77.01,63,4500
SU5X14106075,41.28,77.28,75,4800
SU5X14106090,41.26,77.22,90,4680
SU5X14106108,41.25,77.16,108,4640
SU5X14106145,41.14,76.26,145,4140
SU5X14106148,41.14,76.25,148,4000
SU5X14106166,41.06,76.1,166,4160
SU5X14106175,41.03,76.03,175,4380
SU5X14106180,41.04,75.99,180,4240
SU5X14106190,41.03,75.91,190,4360
SU5X14106220,40.93,75.68,220,4520
SU5X14106221,40.92,75.66,221,4400
SU5X14106223,40.91,75.64,223,4280
SU5X14107053,40.76,74.27,53,4120
SU5X14107056,40.77,74.3,56,4320
SU5X14107082,40.64,74.52,82,4400
SU5X14107150,40.47,75.15,150,4400
SU5X14107178,40.99,74.54,178,4200
SU5X14107179,41,74.55,179,4280
SU5X14107200,40.94,74.94,200,4240
SU5X14108003,41.43,72.9,3,3890
SU5X14108007,41.39,72.85,7,3700
SU5X14108017,41.52,73.22,17,3600
SU5X14108112,40.54,74.57,112,4500
SU5X14108118,40.53,74.63,118,4440
SU5X14108160,40.5,74.66,160,4400
SU5X14108172,40.35,74.82,172,4600
SU5X14108191,40.12,74.2,191,4400
SU5X14108207,40.13,74.05,207,4600
SU5X14108222,40.18,73.92,222,4400
SU5X14108261,40.15,73.8,261,4520
SU5X14108284,39.9,73.22,284,4480
SU5X14109014,39.82,71.83,14,4600
SU5X14109057,39.7,71.92,57,4300
SU5X14109070,39.73,71.95,70,4200
SU5X14109116,39.78,72.42,116,4400
SU5X14109124,39.78,72.47,124,4600
SU5X14109135,39.87,72.48,135,4700
SU5X14109188,39.88,72.38,188,4800
SU5X14109200,39.98,72.45,200,4400
SU5X14109295,39.92,72.57,295,4900
SU5X14109309,39.82,72.6,309,4860
SU5X14109420,40.07,73.15,420,4400
SU5X14110054,39.55,69.85,54,4400
SU5X14110073,39.55,70,73,4300
SU5X14110087,39.65,70.08,87,4300
SU5X14110139,39.6,70.37,139,4400
SU5X14110158,39.63,70.5,158,4280
SU5X14110169,39.68,70.53,169,4400
SU5X14110195,39.62,70.68,195,4480
SU5X14110332,39.48,71,332,4600
SU5X14110378,39.57,71.32,378,4200
SU5X14110388,39.6,71.45,388,4400
SU5X14110392,39.63,71.47,392,4560
SU5X14110428,39.73,71.42,428,4220
SU5X14110433,39.73,71.48,433,4200
SU5X14110472,39.73,71.5,472,4150
SU5X14111044,42.31,70.84,44,3500
SU5X14111052,42.21,70.65,52,3420
SU5X14201061,42.22,71.26,61,4350
SU5X14201113,42.12,71.96,113,3850
SU5X14201133,42.16,72.51,133,3800
SU5X14201181,42.22,72.86,181,3570
SU5X14201200,42.33,73.56,200,4240
SU5X14202034,42.44,73.5,34,4000
SU5X14202037,42.43,73.53,37,4040
SU5X14202099,42.4,73.71,99,3980
SU5X14202105,42.34,73.65,105,3850
SU5X14202153,42.38,74.08,153,3990
SU5X14202163,42.4,74.15,163,4290
SU5X14202174,42.51,74.14,174,4150
SU5X14202180,42.48,74.17,180,4350
SU5X14202215,42.48,74.42,215,4120
SU5X14202238,42.47,74.43,238,4100
SU5X14202288,42.41,74.69,288,4220
SU5X14202293,42.41,74.72,293,4180
SU5X14202306,42.49,74.75,306,4180
SU5X14202323,42.5,74.77,323,4580
SU5X14202329,42.47,74.75,329,4840
SU5X14202350,42.45,74.88,350,4050
SU5X14202396,42.47,75.16,396,4150
SU5X14203009,42.43,75.35,9,3840
SU5X14203093,42.02,75.45,93,4280
SU5X14203098,42.02,75.41,98,4200
SU5X14203141,41.99,76.38,141,4070
SU5X14203186,42.09,76,186,4180
SU5X14204069,42.88,77.14,69,4270
SU5X14204108,42.98,76.84,108,3900
SU5X14204117,42.94,76.76,117,4180
SU5X14205020,41.96,76.58,20,4290
SU5X14205033,41.98,76.79,33,4250
SU5X14205043,41.93,76.89,43,4300
SU5X14205087,41.97,77.39,87,4310
SU5X14205097,41.97,77.47,97,4210
SU5X14205131,41.88,77.68,131,4430
SU5X14205152,42.01,77.69,152,4420
SU5X14205165,42.06,77.81,165,4200
SU5X14205249,42.06,78.15,249,4500
SU5X14205382,42.26,78.72,382,4740
SU5X14205418,42.36,78.81,418,4210
SU5X14205424,42.4,78.83,424,4410
SU5X14205443,42.31,78.86,443,4630
SU5X14205493,42.91,77.68,493,4210
SU5X14205514,42.91,77.39,514,4110
SU5X14205580,42.8,76.99,580,4280
SU5X14206013,41.79,78.39,13,4760
SU5X14206128,41.57,78.71,128,4440
SU5X14206154,41.61,78.83,154,5160
SU5X14206174,41.76,78.79,174,4260
SU5X14206212,41.69,78.89,212,4606
SU5X14206230,41.71,79.06,230,4800
SU5X14206246,41.81,79.05,246,4710
SU5X14207119,42.09,78.74,119,4600
SU5X14207123,42.08,78.76,123,4300
SU5X14207174,42.05,78.91,174,4200
SU5X14207270,42.08,78.5,270,4600
SU5X14207301,42.08,78.37,301,4640
SU5X14207318,42.06,78.28,318,4680
SU5X14207344,41.98,78.38,344,4700
SU5X14207379,41.91,78.51,379,4570
SU5X14207391,41.89,78.46,391,4720
SU5X14208015,42.37,79.08,15,4200
SU5X14208037,42.38,79.91,37,4140
SU5X14208081,42.36,79.73,81,4150
SU5X14208088,42.32,79.75,88,4300
SU5X14208098,42.26,79.88,98,5160
SU5X14208116,42.24,79.71,116,5060
SU5X14208139,42.25,79.63,139,4000
SU5X14208160,42.25,79.49,160,4200
SU5X14208183,42.23,79.35,183,3980
SU5X14208210,42.11,79.12,210,4280
SU5X14209021,42.2,79.38,21,4520
SU5X14209106,42.2,79.89,106,4920
SU5X14209111,42.18,79.94,111,5860
SU5X14209171,42.13,80.07,171,5200
SU5X14209249,42.11,79.58,249,5050
SU5X14209300,42.1,79.59,300,4820
SU5X14209309,42.11,79.77,309,5110
SU5X14209335,42.02,79.48,335,4670
SU5X14209343,41.94,79.18,343,4620
SU5X14209347,41.93,79.15,347,4110
SU5X14209360,42.02,79.57,360,5260
SU5X14209385,41.97,79.74,385,4610
SU5X14210005,40.79,76.65,5,4600
SU5X14210015,40.77,76.63,15,4600
SU5X14210045,40.92,75.71,45,4480
SU5X14210068,41.24,77.25,68,4200
SU5X14210088,41.03,77.21,88,4900
SU5X14210100,41.06,77.1,100,4360
SU5X14210106,41.08,77.05,106,4480
SU5X14210132,41.03,76.85,132,4100
SU5X14210204,41.1,77.68,204,5730
SU5X14210207,41.15,77.71,207,4730
SU5X14210244,41.09,77.53,244,4920
SU5X14210277,41.29,77.76,277,4800
SU5X14210367,41.24,78.28,367,4500
SU5X14301017,39.55,69.4,17,4080
SU5X14301020,39.52,69.48,20,4600
SU5X14301032,39.58,69.67,32,4640
SU5X14301122,39.58,70.1,122,4800
SU5X14301177,39.48,70.35,177,4400
SU5X14301210,39.55,70.63,210,4600
SU5X14301219,39.5,70.6,219,4350
SU5X14301224,39.58,70.48,224,4840
SU5X14301234,39.53,70.53,234,5400
SU5X14301254,39.47,70.57,254,4240
SU5X14301307,39.38,70.17,307,4040
SU5X14301317,39.42,70.12,317,4240
SU5X14301349,39.35,69.88,349,4200
SU5X14301350,39.35,69.87,350,4320
SU5X14301357,39.3,69.83,357,4500
SU5X14301404,39.27,69.53,404,4700
SU5X14301443,39.23,69.3,443,4100
SU5X14301466,39.25,69.12,466,4560
SU5X14301492,39.25,68.8,492,4120
SU5X14301537,39.28,69.65,537,4200
SU5X14301620,39.08,68.95,620,4240
SU5X14301688,38.95,68.18,688,4200
SU5X14301713,39.05,68,713,4000
SU5X14301717,39.08,68,717,4050
SU5X14301738,39.17,68.28,738,4700
